head_shoulder_z_diff,head_shoulder_y_diff,posture_angle,head_tilt_z_diff,label
-0.4506031108613271,-1.240238262724748,-1.919287704481041,-0.3508696016788936,1.0
-0.4949634016078489,-1.238308660445226,-1.9510520152896023,-0.36627537048202113,1.0
-0.5005231798288502,-1.234888158407183,-1.9558793064928586,-0.37605340528515224,1.0
-0.5159151728651914,-1.242982969034894,-1.964219498642063,-0.3838276355956146,1.0
-0.4023105730437496,-1.223439632581377,-1.8884935237325038,-0.3353320919028616,1.0
-0.43173467624561784,-1.2268320918687095,-1.9091718320926325,-0.3479443546168319,1.0
-0.4398927630469965,-1.2128947030997583,-1.9187224812228272,-0.33958032845091735,1.0
-0.5058981129927048,-1.2178933402239658,-1.964497321192994,-0.36355419167575115,1.0
-0.5518541092262098,-1.2304952339641266,-1.992386588010472,-0.3894859081801348,1.0
-0.462287912660885,-1.1970339804692385,-1.9393450338826623,-0.33811833792450063,1.0
-0.48821400551602095,-1.2005470290103724,-1.957030544263635,-0.35381629329933884,1.0
-0.4102819616554282,-1.1799158597114094,-1.9054397476202158,-0.3151482096284087,1.0
-0.36563482973578154,-1.163763601916986,-1.8752137969504123,-0.323268019282021,1.0
-0.4500816909918043,-1.1369450907337901,-1.947736717060517,-0.3312495929069165,1.0
-0.4194405641657579,-1.1438858598482644,-1.922253256979294,-0.3377634214103866,1.0
-0.4416614260149316,-1.126328145307841,-1.9444955322334587,-0.3303159561315975,1.0
-0.4845413240376815,-1.1316570188564365,-1.9753487304169708,-0.35335923446091244,1.0
-0.4661466058159864,-1.1272850391323412,-1.9628969804876222,-0.34016980164140637,1.0
-0.357718624878441,-1.1542759221156387,-1.871317493499907,-0.29922496634397766,1.0
-0.4415471416514627,-1.145599088121155,-1.938678758720327,-0.35809448063700966,1.0
-0.430436605064824,-1.098697200985959,-1.9441878065239262,-0.3253136063921008,1.0
-0.5153208895763557,-1.1288221746164815,-1.9990524355907284,-0.3497166566653444,1.0
-0.5001295552455818,-1.1257550061876502,-1.9888678390602588,-0.3578481977009117,1.0
-0.3520228624839915,-1.136356272890718,-1.8712032128817857,-0.292210744681915,1.0
-0.4515381495285001,-1.1030851014263443,-1.9593294116787725,-0.333785830108239,1.0
-0.43949840580109467,-1.108719922878941,-1.9481968334325301,-0.3233161361186184,1.0
-0.49272176486027486,-1.1790128079252242,-1.966646764077268,-0.37048124077011385,1.0
-0.4338584499529007,-1.1725785892321725,-1.9251795254297082,-0.3450088106243301,1.0
-0.5018356181900011,-1.2154385827941938,-1.9623603562424339,-0.38601719939737544,1.0
-0.5421107376201278,-1.2173216387389572,-1.9897605094681416,-0.38127093474320073,1.0
-0.5258930150810129,-1.1959671586811027,-1.9850702295206002,-0.3811760331521701,1.0
-0.42355769406335825,-1.1895877646736233,-1.9128544093286561,-0.34090569087592865,1.0
-0.5012165727703991,-1.191475555307219,-1.9689926828815516,-0.38833466768071134,1.0
-0.3370762526313419,-1.1997050905677602,-1.8447005086731578,-0.3581643108954892,1.0
-0.4008587157144006,-1.1902249436398222,-1.8956568042325015,-0.35150588485461065,1.0
-0.3592085966178748,-1.1870821330164256,-1.86463483612478,-0.3069138737164682,1.0
-0.4488694623213335,-1.2010269311210338,-1.928460170518307,-0.35598807737454824,1.0
-0.4595916952183627,-1.199549729793721,-1.9366815141171132,-0.37351349547015367,1.0
-0.3509850585208422,-1.2123671739429804,-1.8525960989034735,-0.3169144833747009,1.0
-0.36972323418934727,-1.204344817711639,-1.8686546406811333,-0.31053609477713234,1.0
-0.3474532561091264,-1.2094721408531748,-1.8505399544133438,-0.30855214275632004,1.0
-0.4170110834888835,-1.2058635455387856,-1.9037419931252182,-0.33411716403856256,1.0
-0.30940198192491425,-1.2142002854327525,-1.8203058768281437,-0.29701581519045583,1.0
-0.39230185084211805,-1.2125033816708535,-1.8837134906286204,-0.34370612183304344,1.0
-0.43604703197499495,-1.1900387298707291,-1.92201851374178,-0.3448175044707525,1.0
-0.40321854225597586,-1.1974302108434305,-1.8956066608684692,-0.330952064752787,1.0
-0.35677599050962777,-1.2104695377135946,-1.8574221459334432,-0.31646440780738694,1.0
-0.39671105942966955,-1.1983239521311535,-1.89049492402985,-0.32428754195260895,1.0
-0.3836643418456346,-1.2359915572579137,-1.8717761563925563,-0.3142045258718068,1.0
-0.29253007566707157,-1.2176879059028793,-1.8065625819350857,-0.2684380727759342,1.0
-0.2690317355189032,-1.2138948023650773,-1.7888978890735505,-0.27831308191722753,1.0
-0.406778946678233,-1.201031604768807,-1.8973612686915007,-0.33086265052886404,1.0
-0.3877421343647432,-1.213155212187297,-1.8801496436937681,-0.3470259991394831,1.0
-0.4891763917379057,-1.2199485809310429,-1.9521482414169105,-0.3512228297701789,1.0
-0.4066609105061638,-1.2222128037031792,-1.8919993957784145,-0.32651054469731294,1.0
-0.43473857844055386,-1.246003148835634,-1.9064966356739548,-0.3688666922337001,1.0
-0.3440391073034514,-1.1935769670714675,-1.8514314392305107,-0.3068218874448157,1.0
-0.313763804089403,-1.24058569034842,-1.8185174458509912,-0.31037150421368803,1.0
-0.3749359136491797,-1.1570360743071904,-1.8841674716182433,-0.3158116529276304,1.0
-0.2822222004533841,-1.2045925012993284,-1.8009339404379938,-0.29673349079481814,1.0
-0.2672323211965302,-1.278758245834505,-1.7768094720247707,-0.3083972307100605,1.0
-0.24826122713064655,-1.2892527287219484,-1.7610299484622975,-0.3075698715814496,1.0
-0.3109603132606559,-1.258948896219665,-1.812949425549776,-0.3136493816280362,1.0
-0.3461089397623346,-1.2657240091703739,-1.8377185258965931,-0.3125614119315479,1.0
-0.26224092993115067,-1.257032611740782,-1.7764655172202737,-0.28309374278742316,1.0
-0.36012834586444764,-1.2344157082841016,-1.8546579493377675,-0.3064169687359113,1.0
-0.31108637954525437,-1.2490587958160957,-1.8148869192932477,-0.3069472834419216,1.0
-0.34190922922258676,-1.2031306546238945,-1.8476796587444755,-0.3269563814882761,1.0
-0.3643341959108687,-1.2222815720759759,-1.8604880977369487,-0.34755020934427533,1.0
-0.38580636573298643,-1.2257917364360025,-1.8757211042479556,-0.3393747594065283,1.0
-0.376009255128985,-1.2177754838581265,-1.8702769866549718,-0.33582862441637407,1.0
-0.36027951503301636,-1.2743023753393523,-1.8463318561345343,-0.3348464181591502,1.0
-0.3379634534893104,-1.2665595948887265,-1.831556624372158,-0.300515244623014,1.0
-0.40218477813939185,-1.2849846509158167,-1.8741257185844769,-0.364154230135336,1.0
-0.3698521524998094,-1.2503597617255906,-1.8583923334822652,-0.31699284438509523,1.0
-0.4392053815439358,-1.2413658228795645,-1.9108596968947908,-0.35552674150664926,1.0
-0.4124944026008129,-1.250588992147119,-1.8893996865556777,-0.37544497565489615,1.0
-0.48305093148616146,-1.288425423467362,-1.9294930962991435,-0.3914254179714416,1.0
-0.3396385739023906,-1.269613620374795,-1.8321890098942548,-0.3102975522916918,1.0
-0.35820881577613645,-1.252488899987499,-1.8493578955769665,-0.3380637352240025,1.0
-0.35746669705521206,-1.2202197946566218,-1.8557752444783056,-0.3172871103247622,1.0
-0.40048536468306206,-1.264968208752271,-1.8774094890308042,-0.3900061778980862,1.0
-0.44191905221628164,-1.2804794024887687,-1.9031171103627176,-0.34843599205751075,1.0
-0.4107738874458192,-1.2495379884756588,-1.8884077558134045,-0.3478604885718313,1.0
-0.3993661539123374,-1.2147733786436512,-1.8884232125401375,-0.3252840422495499,1.0
-0.3654552619303964,-1.255410056755338,-1.8540720777425537,-0.3195193196114527,1.0
-0.38704818882443176,-1.2554354752311245,-1.8698484305555079,-0.323648544317502,1.0
-0.2603644806021613,-1.2101303983381513,-1.7827197450629713,-0.265640611956739,1.0
-0.355146250513001,-1.2203617283219212,-1.853991781081666,-0.33214047135213765,1.0
-0.4081824031518596,-1.2281824511021782,-1.8916586621038076,-0.349520116523408,1.0
-0.40418238962495473,-1.2006200331678287,-1.89552415876609,-0.3412153984557502,1.0
-0.41773431614411344,-1.1916877425960615,-1.9079522050872537,-0.34069634673132854,1.0
-0.25534370047434274,-1.1945703272597519,-1.7813808454727196,-0.2679633074177912,1.0
-0.3185333390985342,-1.2063257302233568,-1.8289565329252675,-0.30735629129812453,1.0
-0.36472808353583663,-1.21291904443662,-1.862897714734311,-0.3148617256570982,1.0
-0.42563010001271984,-1.2272838884426442,-1.90462338033204,-0.3498360689801029,1.0
-0.4250212432009458,-1.2384949003944847,-1.9013786227490173,-0.3599621510286772,1.0
-0.4439416083620655,-1.208127888811033,-1.9229423957009564,-0.35236008305842353,1.0
-0.4131263108432571,-1.2354527226079206,-1.8934999637321748,-0.32797632734748017,1.0
-0.4672807250073724,-1.2518757071285882,-1.9280445708972505,-0.36847556713067603,1.0
-0.44679301114020287,-1.22092956930402,-1.921604788020084,-0.3489026372761841,1.0
-0.3602054168503688,-1.2158788814448842,-1.8588101949857134,-0.31013833544881453,1.0
-0.3637023523069286,-1.231502840615241,-1.8579651856017845,-0.31774064613818637,1.0
-0.40527193135426837,-1.221357244907235,-1.8911851266006658,-0.34283814751105895,1.0
-0.5797837543884765,-1.1508747211751231,-2.0374606496902015,-0.3829061600340568,0.0
-0.5479062118718492,-1.1449957976911012,-2.0171147527441486,-0.3866433118869184,0.0
-0.5744411255082349,-1.132399614491026,-2.040249168642583,-0.3782414268180895,0.0
-0.5754986109328507,-1.1214045062620803,-2.0449437222140765,-0.37704501409973196,0.0
-0.5272245544524958,-1.139496952477842,-2.004146287890126,-0.37574520323375393,0.0
-0.5058661292189311,-1.148554841564249,-1.9856693203720925,-0.37206031986922417,0.0
-0.4456337397048878,-1.1375462022439888,-1.9441704769613257,-0.3459574749350338,0.0
-0.46034896127558383,-1.1296353863460136,-1.9577685664357933,-0.3497817520861958,0.0
-0.4459238173226176,-1.1268680219102023,-1.9476073080080751,-0.3403580017137817,0.0
-0.43918088842850855,-1.1545432146464494,-1.9342872567167977,-0.3461148605799165,0.0
-0.3981172885395557,-1.1727773459199649,-1.898055519162789,-0.31597137207343645,0.0
-0.5226300374795452,-1.1842606258097468,-1.9864030047124004,-0.3760581552596224,0.0
-0.5481900523757051,-1.1736568524208084,-2.007761736606658,-0.3670869068429912,0.0
-0.4830862386624969,-1.1764583563541873,-1.9604306984456,-0.35197029547841996,0.0
-0.47528998994713645,-1.183382612315237,-1.952712930117408,-0.34514217492844285,0.0
-0.5809281978450942,-1.193601833211166,-2.02374891664583,-0.376745601761312,0.0
-0.38199507903742275,-1.181497861687741,-1.883502755678359,-0.3176029467818456,0.0
-0.5084903802527444,-1.1720122632925605,-1.9801482939702568,-0.35753219129923414,0.0
-0.4798518304629575,-1.1784172245385072,-1.957494394316694,-0.35866061056567444,0.0
-0.39900132686379347,-1.1582498835881871,-1.90255082940475,-0.3334065660186912,0.0
-0.33463357787220976,-1.1596205912454238,-1.8517356620035574,-0.3025705176980032,0.0
-0.3842920033204517,-1.1505111770773642,-1.8931633932208465,-0.31461933126285985,0.0
-0.34936923811697085,-1.1337606552937576,-1.8697140313670122,-0.3046305972420318,0.0
-0.3693259660256679,-1.1493017160821613,-1.8817217038350469,-0.3153828535197789,0.0
-0.4223012574217044,-1.1270229069094266,-1.929308450066082,-0.34052610628583074,0.0
-0.4542704414709852,-1.1212685160241314,-1.9557256513891583,-0.34210792084702746,0.0
-0.5587730860459947,-1.1173124212920325,-2.0345276155310588,-0.3740070904121952,0.0
-0.3695155480503163,-1.1264110690445786,-1.8877814805653372,-0.314448227208123,0.0
-0.5906530539166134,-1.1308379587395871,-2.0521357532448095,-0.3950348753999207,0.0
-0.4610461429780167,-1.095520723886363,-1.969143731509314,-0.3467044114297698,0.0
-0.3498961406660042,-1.1074676879029177,-1.876814367147776,-0.3001628410256405,0.0
-0.4229958495264874,-1.1179549290555282,-1.9325145170255187,-0.327662399431786,0.0
-0.6160833251027178,-1.1323367127879984,-2.06908414069833,-0.3897356528553093,0.0
-0.4024296508782331,-1.1393250422017211,-1.9103347194311768,-0.3316430327423107,0.0
-0.302478905177764,-1.1504754729683166,-1.827894203350864,-0.28834878485453846,0.0
-0.5859918588983963,-1.1045781873302405,-2.0585544526633837,-0.3586417415211026,0.0
-0.49122638151487213,-1.1111013770215914,-1.9870675932437003,-0.3268772939184087,0.0
-0.5130841217925518,-1.10558439401896,-2.005300655688587,-0.38398754499347726,0.0
-0.6436308890827597,-1.0693663825930915,-2.1125974802354093,-0.3834638516278913,0.0
-0.6416146525895854,-1.0914906171659078,-2.102221770371053,-0.39452888944019127,0.0
-0.41851630068071216,-1.1223960181453878,-1.9277049400221091,-0.3129560268909704,0.0
-0.3732442733851241,-1.1292595082021832,-1.890013882009186,-0.32402849390052385,0.0
-0.6803147514887226,-1.1135891656820627,-2.1192071326760837,-0.40372525792712477,0.0
-0.40950040524665177,-1.1020357123575326,-1.9265700390188083,-0.34450485586310053,0.0
-0.43594803005849597,-1.0765191772817586,-1.955571896950384,-0.3166121518985383,0.0
-0.34861462935746856,-1.076857582376769,-1.8838820880742857,-0.306664934965505,0.0
-0.3485099439884699,-1.084005759571248,-1.8818610952652237,-0.27742098214621097,0.0
-0.4589750448030566,-1.0813202040909597,-1.972207832143481,-0.33271941973012215,0.0
-0.3976541898828519,-1.0803508439775509,-1.923485289229413,-0.31736329195238866,0.0
-0.4513313127332803,-1.0740265107133797,-1.9686143950470645,-0.32016379138819523,0.0
-0.3691293070302855,-1.0648054161703153,-1.9044957892790821,-0.2916005542493628,0.0
-0.3737720324744395,-1.0692831418002853,-1.9070736244771203,-0.3011859165335856,0.0
-0.34838751844101395,-1.077528956621794,-1.8835086931288116,-0.2937349426198761,0.0
-0.47611791684888294,-1.0801722375277854,-1.9859561870705231,-0.3330296052090296,0.0
-0.5265295626221648,-1.0754800493747703,-2.026070271309619,-0.3373056539644414,0.0
-0.663856593638422,-1.091590267478815,-2.117190927387456,-0.37668877400995215,0.0
-0.28795422063014453,-1.0949199441059076,-1.8279640605796823,-0.27433405559735613,0.0
-0.3837680747876035,-1.0963054306322346,-1.9075208559658512,-0.30583596165696925,0.0
-0.3489691970055613,-1.1063868209706624,-1.8763331637610983,-0.30528507989026715,0.0
-0.2830740448805388,-1.1055528383901465,-1.8214586097022116,-0.2826025322720799,0.0
-0.36269886944124247,-1.1033563666863362,-1.8883920664354452,-0.3306525498702639,0.0
-0.30524756368614303,-1.1113673160477755,-1.83884592687269,-0.29974073463695106,0.0
-0.4079918933520206,-1.1091187721859315,-1.923285844110113,-0.3342246537540654,0.0
-0.4346896339694461,-1.110809516062264,-1.9438035978345178,-0.3261031065867061,0.0
-0.37681681611870615,-1.0991031691190376,-1.9010785744122696,-0.313857393241011,0.0
